ID,TYPE,NAME,LATITUDE,LONGITUDE,COUNTRY,REGION
7352,heliport,Baptist Memorial Hospital-North Ms Heliport,34,-90,US,US-MS
7353,heliport,Sheriff's Courthouse Heliport,30,-89,US,US-MS
7355,heliport,Levert Heliport,30,-89,US,US-MS
7356,small_airport,Hale Field,34,-89,US,US-MS
7358,small_airport,Shenandoah Valley Farms Airport,34,-89,US,US-MS
7370,heliport,Christian Hospital Northeast Heliport,39,-90,US,US-MO
7376,small_airport,Prince STOLport,37,-90,US,US-MO
7380,small_airport,Chandelle Estates Airport,39,-75,US,US-DE
7381,heliport,Deldot Helistop,39,-76,US,US-DE
7382,small_airport,Henderson Aviation Airport,39,-76,US,US-DE
7386,heliport,Wayne Memorial Hospital Inc. Heliport,35,-78,US,US-NC
7387,small_airport,Bearwallow Farm Airport,35,-82,US,US-NC
7388,heliport,Moore Regional Hospital Heliport,35,-79,US,US-NC
7389,heliport,Washington County Hospital Heliport,36,-77,US,US-NC
7390,heliport,Wake Medical Center Heliport,36,-79,US,US-NC
7391,heliport,Nash General Hospital Heliport,36,-78,US,US-NC
7392,heliport,Our Community Hospital Heliport,36,-77,US,US-NC
7393,small_airport,Lindsay Airport,36,-80,US,US-NC
7394,small_airport,Double Creek Ranch Airport,36,-81,US,US-NC
7395,heliport,Maria Parham Hospital Heliport,36,-78,US,US-NC
7406,heliport,Atlantic City Medical Center Heliport,39,-74,US,US-NJ
7407,heliport,Berkeley Township Police Heliport,40,-74,US,US-NJ
7408,heliport,Ballymere Heliport,41,-74,US,US-NJ
7409,heliport,Mount Holly Heliport,40,-75,US,US-NJ
7410,heliport,Weichert Headquarters Heliport,41,-74,US,US-NJ
7411,small_airport,Fla-Net Airport,41,-75,US,US-NJ
7412,small_airport,Dix Field,39,-75,US,US-NJ
7413,heliport,Essex Generating Station Heliport,41,-74,US,US-NJ
7414,heliport,Port Newark Helistop,41,-74,US,US-NJ
7415,heliport,Jersey Tpke New Brunswick Helistop,40,-74,US,US-NJ
7416,small_airport,Berdick Field,42,-79,US,US-NY
7417,small_airport,Spring Brook Airport,43,-76,US,US-NY
7418,small_airport,Westwind Farm Airport,43,-74,US,US-NY
7419,small_airport,Seven Gullies Airport,43,-78,US,US-NY
7420,heliport,Medical Center Heliport,41,-74,US,US-NY
7421,heliport,Mid-Hudson Helicopter Service Heliport,42,-74,US,US-NY
7422,small_airport,Lapeer Flyer Airport,42,-76,US,US-NY
7423,heliport,Ibm King St Heliport,41,-74,US,US-NY
7424,small_airport,Rocky Reef Farm Airport,42,-74,US,US-NY
7425,small_airport,Lakeview Airport,43,-76,US,US-NY
7429,small_airport,Bennetts Airport,44,-74,US,US-NY
7430,small_airport,Russell Field,43,-74,US,US-NY
7431,small_airport,Kermizian Airport,43,-75,US,US-NY
7432,heliport,State Police Troop D Heliport,43,-76,US,US-NY
7433,heliport,New York State Police Heliport,43,-77,US,US-NY
7434,small_airport,Murphys Landing Strip,43,-74,US,US-NY
7435,small_airport,Wenskoski Field,43,-74,US,US-NY
7439,heliport,Cirino Heliport,41,-81,US,US-OH
7440,small_airport,Jenkins Field,40,-84,US,US-OH
7441,heliport,Hamilton County Sheriff's Patrol Heliport,39,-85,US,US-OH
7442,small_airport,Fry Field,40,-84,US,US-OH
7443,small_airport,Apple Airport,40,-84,US,US-OH
7444,small_airport,Fry Airport,40,-84,US,US-OH
7445,small_airport,Parknavy STOLport,40,-83,US,US-OH
7446,heliport,Foltz Heliport,41,-81,US,US-OH
7447,heliport,Autolite Heliport,41,-83,US,US-OH
7448,small_airport,Unger Field,39,-83,US,US-OH
7449,small_airport,Galloway Airport,41,-83,US,US-OH
7450,small_airport,Salt Box Airport,41,-81,US,US-OH
7451,small_airport,Victor's Landing Airport,42,-81,US,US-OH
7452,small_airport,Hidden Quarry Airport,39,-83,US,US-OH
7473,heliport,Valley Forge Bicentennial Heliport,40,-75,US,US-PA
7475,small_airport,Shoestring Aviation Airfield,40,-77,US,US-PA
7476,small_airport,Philadelphia Gliderport,40,-75,US,US-PA
7477,heliport,Phoenix Technologies Heliport,40,-75,US,US-PA
7478,small_airport,Haunstein Ultralightport,40,-77,US,US-PA
7479,small_airport,Robbins Farm Airport,42,-77,US,US-PA
7480,small_airport,Ecko Field,40,-77,US,US-PA
7481,small_airport,Fisher Airport,41,-80,US,US-PA
7482,small_airport,Hostetler Airport,41,-78,US,US-PA
7483,small_airport,Linvill Airport,40,-75,US,US-PA
7484,heliport,Community Medical Center Nap Heliport,41,-76,US,US-PA
7485,heliport,Carson Heliport,40,-75,US,US-PA
7486,small_airport,Fletcher Airport,41,-80,US,US-PA
7487,seaplane_base,Pete's Water Landing Seaplane Base,41,-80,US,US-PA
7488,small_airport,Flying Acres Airport,41,-80,US,US-PA
7489,heliport,Wyeth-Ayerst Nr Heliport,40,-75,US,US-PA
7490,small_airport,Kitner Airport,40,-77,US,US-PA
7491,small_airport,Nichols Airport,42,-80,US,US-PA
7492,small_airport,Memmi Airport,40,-78,US,US-PA
7493,small_airport,Drillmore Acres Airport,40,-78,US,US-PA
7494,small_airport,Shriver Airport,42,-80,US,US-PA
7495,small_airport,Paul Personal Use Airport,42,-80,US,US-PA
7496,small_airport,Frederick Airpark,41,-79,US,US-PA
7497,heliport,Mc Crory Stores Heliport,40,-77,US,US-PA
7498,heliport,Marian Heliport,41,-76,US,US-PA
7499,small_airport,Carsonville Airport,40,-77,US,US-PA
7500,small_airport,Old Orchard Airport,41,-79,US,US-PA
7501,heliport,Used Parts Heliport,41,-75,US,US-PA
7502,heliport,Herbst Heliport,40,-77,US,US-PA
7503,small_airport,Harman Airport,41,-77,US,US-PA
7504,heliport,Bayfront Garage Heliport,42,-80,US,US-PA
7505,heliport,Delaware Valley Medical Center Heliport,40,-75,US,US-PA
7526,small_airport,Twin City Airpark,37,-90,US,US-MO
7548,small_airport,R & S Buzzard Airport,36,-87,US,US-TN
7549,seaplane_base,Tims Ford Seaplane Base,35,-86,US,US-TN
7550,small_airport,Village Airport,36,-84,US,US-TN
7551,heliport,Park West Heliport,36,-84,US,US-TN
7552,heliport,St Mary's Medical Center Heliport,36,-84,US,US-TN
7553,small_airport,Mc Donald Airport,36,-86,US,US-TN
7554,small_airport,Riner Farm Airport,36,-84,US,US-TN
7555,heliport,Horne Properties Heliport,36,-84,US,US-TN
7556,heliport,Erlanger Medical Center Heliport,35,-85,US,US-TN
7557,heliport,East Tennessee Children's Hospital Heliport,36,-84,US,US-TN
7585,heliport,Mostly Harmless Heliport,38,-78,US,US-VA
7586,small_airport,Johnson Fox Field,37,-80,US,US-VA
7587,small_airport,Riverwood Airport,38,-80,US,US-VA
7588,small_airport,Hunt Airport,38,-77,US,US-VA
7589,small_airport,Worley Field,37,-80,US,US-VA
7590,small_airport,Coffman Field,38,-78,US,US-VA
7591,heliport,Mc Guire Va Medical Center Pad Heliport,37,-77,US,US-VA
7592,small_airport,Flatrock Air Strip,38,-78,US,US-VA
7593,small_airport,Jayarz Airport,37,-78,US,US-VA
7594,small_airport,Handy Strip,37,-76,US,US-VA
7595,small_airport,Brooklyn Airport,38,-77,US,US-VA
7608,heliport,Aurora St Luke's Medical Center Heliport,43,-88,US,US-WI
7610,small_airport,Doering Farms Airfield,43,-88,US,US-WI
7611,heliport,Aurora Lakeland Medical Center Heliport,43,-88,US,US-WI
7612,small_airport,Snow Crest Ranch Airport,44,-89,US,US-WI
7613,small_airport,Crash In International Airport,43,-88,US,US-WI
7614,small_airport,Simandl Field/Private Airport,43,-88,US,US-WI
7615,small_airport,With Wings And A Halo Airport,44,-88,US,US-WI
7616,small_airport,Oconomowoc Airport,43,-88,US,US-WI
7617,small_airport,Mc Manus Hoonch-Na-Shee-Kaw Airport,43,-89,US,US-WI
7622,small_airport,Potts Field,43,-88,US,US-WI
7650,heliport,North Jackson Hospital Heliport,35,-86,US,US-AL
7658,small_airport,Flying Baron Estates Airport,29,-82,US,US-FL
7659,small_airport,Seven Feathers Airport,29,-82,US,US-FL
7660,heliport,Fishermen's Hospital Emergency Helistop,25,-81,US,US-FL
7661,small_airport,Beaverbrook Aerodrome,33,-84,US,US-GA
7664,heliport,Jasper County Hospital Heliport,41,-87,US,US-IN
7665,heliport,Riverside Medical Center Heliport,41,-88,US,US-IL
7666,small_airport,Squires Airport,40,-85,US,US-IN
7668,heliport,Southwest Government Center Heliport,38,-86,US,US-KY
7671,seaplane_base,Beaver Lake Seaplane Base,42,-72,US,US-MA
7672,heliport,St Mary's Hospital Heliport,43,-84,US,US-MI
7675,heliport,Daniel Emergency Response Team Heliport,31,-89,US,US-MS
7678,small_airport,Johnston Farm Airport,36,-78,US,US-NC
7681,heliport,Clark Heliport,43,-71,US,US-NH
7682,heliport,St Francis M C Helistop,40,-75,US,US-NJ
7683,heliport,Beaver Meadow Heliport,43,-75,US,US-NY
7684,small_airport,Zoellner Airport,41,-83,US,US-OH
7687,heliport,Piac Heliport,40,-75,US,US-PA
7688,heliport,One Meridian Plaza Heliport,40,-75,US,US-PA
7691,small_airport,Flatwood Field,36,-86,US,US-TN
7694,small_airport,Nashs Airport,37,-79,US,US-VA
7696,small_airport,Buds Landing Airport,45,-88,US,US-WI
7699,heliport,Ech Stagefield Army Heliport,31,-86,US,US-AL
7705,small_airport,B & L Farms Airport,26,-80,US,US-FL
7706,heliport,North Okaloosa Medical Center Heliport,31,-87,US,US-FL
7707,small_airport,Williams Field,30,-82,US,US-FL
7708,small_airport,Johnson Field,43,-83,US,US-MI
7709,heliport,De Kalb General Hospital Heliport,34,-84,US,US-GA
7710,heliport,Apple 1 Heliport,34,-84,US,US-GA
7712,small_airport,Atterbury Field (Camp Atterbury),39,-86,US,US-IN
7713,heliport,St Mary's Hospital - Kankakee Heliport,41,-88,US,US-IL
7714,small_airport,Jr's Airport,40,-87,US,US-IN
7715,heliport,St Anthony Memorial Hospital Heliport,39,-89,US,US-IL
7717,heliport,Southwest Hospital Heliport,38,-86,US,US-KY
7718,seaplane_base,Tiger Pass Seaplane Base,29,-89,US,US-LA
7719,small_airport,Thacker Airport,41,-89,US,US-IL
7721,small_airport,Fulton-Itawamba County Airport,34,-88,US,US-MS
7722,small_airport,Bulljump Airport,42,-71,US,US-MA
7723,small_airport,Tim's Airport,38,-76,US,US-MD
7724,heliport,Wagner's Landing Heliport,43,-83,US,US-MI
7727,small_airport,Candlelight Farms Airport,42,-73,US,US-CT
7728,heliport,Sprint/Midatlantic Telecom Heliport,36,-79,US,US-NC
7730,heliport,Southdown Heliport,41,-75,US,US-NJ
7731,small_airport,Hop House Airpark,43,-75,US,US-NY
7732,small_airport,Saikkonen Airport,42,-76,US,US-NY
7733,small_airport,Hide-A-Way Hills Resort Airport,40,-82,US,US-OH
7737,heliport,Sherrie John Manor Heliport,40,-77,US,US-PA
45744,small_airport,Eakin Airport,41,-80,US,US-PA
7741,small_airport,Salem Field,36,-87,US,US-TN
7744,heliport,Chesapeake General Hospital Heliport,37,-76,US,US-VA
7745,small_airport,Devil's Reach Landing Airport,38,-77,US,US-VA
7748,seaplane_base,Diedrich Seaplane Base,43,-90,US,US-WI
45923,small_airport,Flying Feathers Airport,44,-88,US,US-WI
7749,heliport,Goldberg Stagefield Army Heliport,31,-85,US,US-AL
7755,small_airport,Hi-Acres Airport,28,-82,US,US-FL
7756,heliport,Osceola Regional Hospital Heliport,28,-81,US,US-FL
7757,seaplane_base,Timberlachen Seaplane Base,29,-81,US,US-FL
7758,heliport,Gwinnett Community Hospital D/B/A Eastside Medical,34,-84,US,US-GA
7759,seaplane_base,Harvest Lake Seaplane Base,32,-81,US,US-GA
7760,seaplane_base,Brookville Reservoir Seaplane Base,40,-85,US,US-IN
7763,small_airport,Pentecost Airport,40,-85,US,US-IN
7764,small_airport,Hawker Airport,41,-88,US,US-IL
7765,small_airport,J & S Field,38,-88,US,US-IN
7767,balloonport,Clinton Elks Lodge Balloonport,41,-75,US,US-NJ
7769,small_airport,John M. Foree Airport,38,-85,US,US-KY
7771,small_airport,Lambdins Field,38,-89,US,US-IL
7773,heliport,Mellen Street Heliport,42,-71,US,US-MA
7774,heliport,St. Agnes Health Care Heliport,39,-77,US,US-MD
7775,small_airport,Ridgeview Airport,44,-69,US,US-ME
7776,small_airport,John's Airport,43,-83,US,US-MI
7781,small_airport,Atlantic Field Mcolf Airport,35,-76,US,US-NC
45523,small_airport,Gile Pond Airport,43,-72,US,US-NH
7784,heliport,Penske 2 Heliport,41,-74,US,US-NJ
7785,small_airport,Westport Airport,44,-73,US,US-NY
7787,heliport,Tgp-245 Heliport,43,-75,US,US-NY
45951,heliport,Defiance Regional Medical Center Heliport,41,-84,US,US-OH
7788,small_airport,Mcgregor Airfield,40,-84,US,US-OH
7791,heliport,Helicopter Applicators Inc Heliport,40,-77,US,US-PA
7792,heliport,Wcau Heliport,40,-75,US,US-PA
7793,heliport,Villamil-304 Ponce De Leon Heliport,18,-66,PR,PR-U-A
7794,heliport,Siple Heliport,40,-76,US,US-PA
7796,small_airport,Over the Hill Airport,34,-81,US,US-SC
7800,small_airport,Riley Creek Airport,36,-85,US,US-TN
7803,small_airport,Hop-Along Airport,38,-80,US,US-VA
7805,heliport,Memorial Hospital of Taylor County Heliport,45,-90,US,US-WI
7808,heliport,Hatch Stagefield Army Heliport,31,-86,US,US-AL
22103,heliport,Ponderosa Heliport,43,-84,US,US-MI
7814,small_airport,Earle Airpark,30,-82,US,US-FL
7815,heliport,Yelvington Heliport,29,-81,US,US-FL
7816,heliport,Gator Lake Heliport,28,-82,US,US-FL
7817,small_airport,Oak Ridge Plantation Airport,31,-84,US,US-GA
7818,small_airport,Holt Airpark,32,-82,US,US-GA
7819,small_airport,Hillside Stables Airport,42,-90,US,US-IA
7821,heliport,St Joseph Medical Center Heliport,41,-85,US,US-IN
7822,small_airport,Gage Airport,41,-85,US,US-IN
7823,heliport,Hess Port Reading Heliport,41,-74,US,US-NJ
7825,small_airport,Miles Airport,38,-87,US,US-KY
7827,heliport,Henry Valve Company Heliport,42,-88,US,US-IL
7829,balloonport,Aeronut Park Balloonport,43,-84,US,US-MI
7830,small_airport,Metropolitan Airport,42,-72,US,US-MA
7831,small_airport,Socatean Bay Airport,46,-70,US,US-ME
7832,heliport,Lee Memorial Hospital Heliport,42,-86,US,US-MI
7835,small_airport,Greener Pastures Airpark,31,-90,US,US-MS
7837,small_airport,Trinca Airport,41,-75,US,US-NJ
7838,small_airport,Oak Grove Mcolf Airport,35,-77,US,US-NC
7840,heliport,Wyeth-Ayerst Research Heliport,40,-75,US,US-NJ
7841,heliport,Quaker Valley Farm Heliport,42,-74,US,US-NY
7843,heliport,Health Sciences Center University Hospital Helipor,41,-73,US,US-NY
7844,small_airport,Rose Field,41,-84,US,US-OH
7845,heliport,Union Hospital Heliport,41,-81,US,US-OH
7848,small_airport,Rigrtona Airport,42,-79,US,US-PA
7849,small_airport,Richland Acres Ultralightport,40,-75,US,US-PA
7850,heliport,St. Luke's/Pennstar Flight Center Heliport,41,-75,US,US-PA
7853,heliport,Grassy Pond Heliport,35,-82,US,US-SC
7856,heliport,Bear Mountain Heliport,36,-84,US,US-TN
7859,heliport,7th Division State Police Headquarters Heliport,39,-77,US,US-VA
7860,heliport,May Heliport,37,-80,US,US-VA
7863,small_airport,Nowatzski Field,44,-89,US,US-WI
7868,heliport,Highbluff Stagefield Army Heliport,31,-86,US,US-AL
7874,heliport,Mptn Heliport,41,-72,US,US-CT
7875,small_airport,Burrs Strip,26,-80,US,US-FL
7876,small_airport,Sunshine Farms Airport,30,-81,US,US-FL
7877,small_airport,Wells Flying Service Airport,31,-87,US,US-FL
7878,heliport,Latham Creek Heliport,34,-84,US,US-GA
7879,heliport,Stakely Heliport,35,-85,US,US-GA
7880,small_airport,Bloom Airport,40,-84,US,US-OH
7882,heliport,Kewanee Hospital Heliport,41,-90,US,US-IL
7883,small_airport,De Motte Airport,41,-87,US,US-IN
7884,heliport,Marshall Browning Hospital Heliport,38,-89,US,US-IL
7886,small_airport,Blue Haven Farm Airport,38,-84,US,US-KY
7889,heliport,Gottlieb Heliport,42,-88,US,US-IL
7891,heliport,Vergnani Heliport,42,-73,US,US-MA
10266,small_airport,Ring Hill Airport,45,-69,US,US-ME
7892,small_airport,East-West Paris Airport,43,-86,US,US-MI
7895,small_airport,Rose Field,32,-89,US,US-MS
7897,small_airport,Beltzville Airport,41,-76,US,US-PA
7898,small_airport,Camp Davis Mcolf Airport,35,-78,US,US-NC
7901,heliport,Cheshire Medical Center Heliport,43,-72,US,US-NH
7902,heliport,Wuerkers New Acres Farm Heliport,39,-75,US,US-NJ
7903,small_airport,Mountain View Airport,43,-73,US,US-NY
7904,heliport,Windy's Heliport,41,-73,US,US-NY
7905,small_airport,Heilman Airport,41,-83,US,US-OH
7906,small_airport,Pleasant Home Gliding Club Gliderport,41,-82,US,US-OH
7909,small_airport,Boggs Field,39,-81,US,US-WV
7910,small_airport,Dimascio Field,40,-76,US,US-PA
7911,small_airport,Hideaway Ultralightport,40,-76,US,US-PA
7916,heliport,News Channel 3 Heliport,35,-90,US,US-TN
7919,small_airport,Krens Farm Airport,39,-78,US,US-VA
7923,heliport,Snowshoe Resort/Topof the World Heliport,38,-80,US,US-WV
7925,small_airport,Mark Reynolds/North Mobile County Airport,31,-88,US,US-AL
7927,heliport,Highfalls Stagefield Army Heliport,31,-86,US,US-AL
7933,small_airport,Orange Hill Airport,31,-86,US,US-FL
7934,small_airport,Cannon Creek Airpark,30,-83,US,US-FL
7935,small_airport,Weltzien Skypark Airport,41,-82,US,US-OH
7936,small_airport,Darla's Airport,33,-82,US,US-GA
7938,heliport,Findlay Heliport,40,-87,US,US-IN
7939,small_airport,Gittleson Farms Airport,42,-89,US,US-IL
7940,small_airport,Bugtown Airport,38,-88,US,US-IN
7942,small_airport,Brennan Farm Airport,38,-84,US,US-KY
7944,small_airport,Cloverleaf Ranch Airport,41,-90,US,US-IL
7946,small_airport,Canapitsit Airport,41,-71,US,US-MA
7947,small_airport,Eagle Field,44,-70,US,US-ME
7948,heliport,Grant Pad Heliport,43,-83,US,US-MI
7952,small_airport,Jenkins Airport,39,-76,US,US-DE
7953,small_airport,Dragonfly Field,36,-77,US,US-NC
7955,heliport,Hp Spit Brook Heliport,43,-71,US,US-NH
7956,heliport,Werner Heliport,40,-74,US,US-NJ
7957,small_airport,Knox Landing Airport,43,-79,US,US-NY
7958,heliport,Peninsula Hospital Center Heliport,41,-74,US,US-NY
7959,heliport,Twin City Hospital Heliport,40,-81,US,US-OH
7960,heliport,Firelands Community Hospital Nr 1 Heliport,41,-83,US,US-OH
7962,small_airport,Cavage Personal Use Airport,42,-75,US,US-PA
7963,heliport,Metropolitan Edison Heliport,40,-76,US,US-PA
7964,heliport,Jennersville Regional Hospital Heliport,40,-76,US,US-PA
7968,heliport,Indian Path Medical Center Heliport,37,-83,US,US-TN
7971,small_airport,Fox Acres Airport,39,-78,US,US-VA
7972,small_airport,Dennis Farms Airport,43,-84,US,US-MI
7974,small_airport,Peterson Field,43,-89,US,US-WI
7979,heliport,Hooper Stagefield Army Heliport,31,-86,US,US-AL
46075,heliport,A.I. Dupont Children's Hospital Heliport,40,-76,US,US-DE
7984,small_airport,Little Deer Airport,26,-81,US,US-FL
7985,small_airport,Skinners Wholesale Nursery Airport,29,-81,US,US-FL
7986,small_airport,J-22 Ranch Airport,31,-87,US,US-FL
7987,heliport,Galleria Heliport,34,-84,US,US-GA
7990,small_airport,Harrington Field,41,-87,US,US-IN
7991,small_airport,Harold Bunger Airport,42,-89,US,US-IL
7992,heliport,Deaconess Hospital Heliport,38,-88,US,US-IN
7993,small_airport,Kellums Airport,38,-89,US,US-IL
7995,small_airport,Praise God Airport,38,-83,US,US-KY
7997,heliport,Oak Landing Heliport,42,-88,US,US-IL
7999,heliport,Lawrence General Hospital Heliport,43,-71,US,US-MA
45462,small_airport,High Valley Airport,40,-76,US,US-MD
8000,small_airport,Barnstormers 5 Airport,43,-84,US,US-MI
8003,heliport,Iuka Hospital Heliport,35,-88,US,US-MS
8005,small_airport,Lee's Airport,36,-77,US,US-NC
8007,seaplane_base,Bossey's Seaplane Base,44,-72,US,US-NH
8008,seaplane_base,Hummel Seaplane Base,40,-74,US,US-NJ
8009,heliport,Delaware Valley Hospital Heliport,42,-75,US,US-NY
8010,heliport,Station 241 Heliport,43,-76,US,US-NY
8011,heliport,Lutheran Hospital Heliport,41,-82,US,US-OH
8012,small_airport,Trump Airport,40,-85,US,US-OH
8015,small_airport,Gregg Airport,40,-80,US,US-PA
8016,heliport,Oakdale Army Heliport,40,-80,US,US-PA
8018,small_airport,Southern Aero Sports Airport,35,-82,US,US-SC
8021,heliport,Lincoln Medical Center Heliport,35,-87,US,US-TN
8024,heliport,Smith Heliport,39,-78,US,US-VA
8027,seaplane_base,Lac Vieux Desert Seaplane Base,46,-89,US,US-WI
8031,heliport,Hunt Stagefield Army Heliport,31,-86,US,US-AL
8036,small_airport,Cotton Strip,27,-82,US,US-FL
8037,heliport,Sheriffs Helistop,28,-82,US,US-FL
8038,small_airport,Jumbolair-Greystone Airport,29,-82,US,US-FL
8039,small_airport,Panther Creek Airport,33,-85,US,US-GA
8041,small_airport,Dreessen Field,41,-87,US,US-IN
8042,small_airport,Pruss Airport,39,-85,US,US-IN
8044,small_airport,Shannon Field,37,-87,US,US-KY
8045,heliport,Shell Venice Terminal Heliport,29,-89,US,US-LA
8046,small_airport,Oink Acres Airport,40,-88,US,US-IL
8048,heliport,Long Hill Heliport,43,-72,US,US-MA
45445,small_airport,Bresett'S Mountainside Airport,47,-68,US,US-ME
8049,heliport,Grace Hospital Heliport,42,-83,US,US-MI
8054,small_airport,Mitchell Field,34,-78,US,US-NC
8056,heliport,Pomroy Heliport,43,-71,US,US-NH
8057,heliport,New Jersey Steel Helistop,40,-74,US,US-NJ
8058,small_airport,Re-Dun Field,43,-77,US,US-NY
8059,heliport,Station 233 Heliport,43,-78,US,US-NY
8060,small_airport,Kosik Private Airport,41,-82,US,US-OH
8061,small_airport,Haas Airport,39,-83,US,US-OH
8064,heliport,Kelly Heliport,40,-75,US,US-PA
8065,heliport,Tobyhanna Army Depot Heliport,41,-75,US,US-PA
8066,small_airport,Mountain Crest Airport,42,-79,US,US-PA
8068,small_airport,Carolina Cow Country Airport,35,-82,US,US-SC
